	KeywordRepititions	FieldRepititions	NumCoAuthored	NumOfReferences	NumOfReferencedBy	AffRepititions	ConfRepititions
867	1	1	1	0	0	1	1
868	1	1	1	0	0	1	1
869	1	1	1	0	0	1	1
870	1	1	1	0	0	1	1
871	1	1	1	0	0	3	3
872	1	1	1	0	0	1	1
873	1	1	1	0	0	1	1
874	1	1	1	0	0	1	1
875	1	1	1	0	0	1	1
876	1	1	1	0	0	1	1
877	1	1	1	0	0	2	2
878	1	1	1	13	0	1	1
879	1	1	1	13	0	1	1
880	1	1	1	18	0	2	2
881	1	1	1	18	0	3	3
882	1	1	1	13	0	1	1
883	1	1	1	13	0	1	1
884	1	1	1	13	0	1	1
885	1	1	1	13	0	1	1
886	1	1	1	13	0	1	1
887	1	1	1	18	0	2	2
888	0	0	1	19	20	0	50
889	1	1	1	20	35	1	1
890	1	1	1	23	35	2	2
891	1	1	1	20	35	1	1
892	1	1	1	20	35	1	1
893	1	1	1	44	4	8	8
894	1	1	3	209	34	72	72
895	1	1	1	37	4	4	4
896	1	1	1	22	202	12	9
897	1	1	1	32	1	7	4
898	1	1	1	30	1	2	1
899	1	1	1	19	0	5	5
900	1	1	2	53	10	15	15
901	0	0	1	0	0	0	1
902	0	0	1	0	0	0	1
903	1	1	2	73	25	6	9
904	1	1	1	30	9	3	3
905	1	1	1	27	0	2	2
906	1	1	1	28	0	5	2
907	1	1	1	0	16	0	1
908	1	1	1	0	16	0	1
909	1	1	1	6	0	0	4
910	1	1	2	25	7	4	4
911	1	1	1	19	7	0	2
912	1	1	2	25	7	0	4
913	1	1	1	22	8	0	2
914	1	1	1	19	7	2	2
915	1	1	1	6	0	2	2
916	1	1	1	19	7	0	2
917	1	1	1	6	0	2	2
918	1	1	1	6	0	0	2
919	1	1	1	6	0	2	2
920	1	1	1	30	0	0	3
921	1	1	1	30	0	1	1
922	1	1	1	30	0	0	1
923	1	1	1	13	8	0	36
924	1	1	2	24	15	0	12
925	1	1	2	41	9	12	12
926	0	0	1	0	4	1	1
927	1	1	1	16	0	2	2
928	0	0	1	50	3	4	4
929	0	0	1	50	3	4	4
930	1	1	1	20	13	4	4
931	1	1	1	20	13	7	7
932	1	1	1	19	11	0	1
933	1	1	1	19	11	0	1
934	1	1	1	19	11	0	1
935	1	1	1	19	11	0	1
936	1	1	1	19	11	0	1
937	1	1	1	14	9	33	27
938	1	1	1	13	8	0	28
939	1	1	2	77	24	14	7
940	1	1	1	30	5	0	1
941	1	1	1	30	5	0	2
942	1	1	1	19	4	0	5
943	1	1	1	19	4	0	1
944	1	1	1	22	4	0	10
945	1	1	1	19	4	0	1
946	1	1	1	19	4	0	1
947	1	1	1	38	18	8	7
948	1	1	1	26	63	8	4
949	1	1	1	34	66	24	26
950	1	1	1	26	63	8	4
951	3	3	3	93	101	24	21
952	3	3	3	93	101	24	21
953	1	1	1	20	11	0	3
954	1	1	1	20	11	2	3
955	0	0	1	12	15	6	6
956	0	0	1	15	16	0	24
957	1	1	1	27	2	1	1
958	1	1	1	27	2	0	1
959	1	1	1	20	3	1	1
960	1	1	1	20	3	1	2
961	1	1	1	30	1	0	1
962	0	0	2	60	2	0	24
963	0	0	2	50	2	16	16
964	1	1	1	34	7	2	2
965	1	1	1	55	9	4	6
966	1	1	2	83	10	28	26
967	1	1	1	31	5	1	2
968	1	1	1	31	5	0	2
969	1	1	1	31	5	0	2
970	0	0	1	31	0	1	1
971	0	0	1	31	0	0	1
972	1	1	2	99	10	9	45
973	1	1	1	42	0	3	10
974	1	1	2	66	10	3	15
975	1	1	1	36	0	0	10
976	1	1	2	144	58	0	55
977	1	1	1	11	19	1	1
978	1	1	1	38	7	2	3
979	1	1	2	103	13	0	6
980	0	0	2	88	48	3	48
981	1	1	1	19	77	4	4
982	1	1	2	51	129	6	6
983	0	0	1	17	2	0	1
984	0	0	1	17	3	0	2
985	0	0	1	17	3	0	2
986	0	0	1	20	30	6	6
987	0	0	1	12	3	0	1
988	1	1	1	0	0	1	1
989	1	1	1	0	0	1	1
990	1	1	1	0	0	1	1
991	1	1	1	0	0	1	1
992	1	1	2	49	0	14	12
993	1	1	1	26	0	0	2
994	1	1	1	31	28	2	6
995	1	1	1	20	19	1	2
996	1	1	2	39	19	2	6
997	0	0	1	31	0	0	6
998	0	0	1	31	0	0	6
999	1	1	1	34	14	2	2
1000	0	0	1	0	0	11	24
1001	0	0	1	0	0	1	2
1002	0	0	1	24	3	1	1
1003	0	0	1	28	3	0	2
1004	0	0	1	24	3	1	1
1005	0	0	1	24	3	0	1
1006	0	0	1	24	3	0	1
1007	1	1	1	46	70	0	8
1008	1	1	1	39	70	2	2
1009	1	1	2	86	97	6	18
1010	1	1	1	39	70	0	2
1011	1	1	1	39	70	2	2
1012	1	1	1	20	0	2	3
1013	1	1	1	18	0	0	1
1014	1	1	1	0	0	1	1
1015	1	1	1	0	0	2	1
1016	1	1	1	28	19	0	1
1017	1	1	1	28	19	0	1
1018	1	1	1	30	0	0	1
1019	1	1	1	30	0	0	1
1020	1	1	1	30	0	0	1
1021	1	1	1	30	0	1	1
1022	1	1	1	30	0	1	1
1023	1	1	1	30	0	0	1
1024	1	1	1	18	2	2	2
1025	1	1	1	18	2	2	2
1026	1	1	1	17	1	0	4
1027	1	1	1	16	1	0	2
1028	1	1	1	13	5	1	1
1029	1	1	1	69	0	5	5
1030	1	1	1	69	0	5	5
1031	1	1	1	20	2	1	1
1032	1	1	1	20	2	0	2
1033	0	0	1	52	1	0	4
1034	0	0	1	47	1	1	1
1035	0	0	1	9	0	1	1
1036	1	1	1	0	37	1	1
1037	1	1	1	21	6	0	1
1038	1	1	1	21	6	1	1
1039	0	0	2	64	3	12	14
1040	1	1	1	27	1	1	1
1041	1	1	1	10	5	0	1
1042	1	1	1	10	5	0	1
1043	1	1	1	11	5	0	4
1044	1	1	1	10	5	0	1
1045	0	0	1	15	1	1	1
1046	0	0	1	15	1	0	1
1047	0	0	1	15	1	0	1
1048	1	1	1	22	16	24	36
1049	0	0	1	0	8	6	9
1050	1	1	1	25	16	30	36
1051	1	1	2	38	21	0	63
1052	1	1	1	9	1	1	1
1053	1	1	1	9	1	1	1
1054	0	0	1	27	1	3	3
1055	1	1	2	58	0	4	6
1056	1	1	1	15	0	0	1
1057	1	1	1	15	0	1	1
1058	1	1	1	15	0	1	1
1059	1	1	1	15	0	3	3
1060	1	1	1	16	0	0	2
1061	1	1	1	15	0	1	1
1062	0	0	1	17	48	0	2
1063	1	1	1	34	92	8	6
1064	1	1	1	21	0	4	3
1065	1	1	1	30	86	4	3
1066	1	1	2	63	10	8	6
1067	1	1	2	63	10	8	6
1068	1	1	1	26	75	4	3
1069	1	1	1	0	0	1	1
1070	1	1	1	0	0	1	1
1071	1	1	1	0	0	1	1
1072	0	0	1	23	38	3	3
1073	1	1	1	21	6	0	1
1074	1	1	1	21	0	0	1
1075	1	1	1	21	0	2	1
1076	1	1	1	19	4	1	5
1077	1	1	4	106	238	10	50
1078	1	1	1	19	4	1	5
1079	1	1	1	19	4	1	5
1080	0	0	1	0	0	1	1
1081	0	0	1	3	0	0	1
1082	0	0	1	4	0	1	3
1083	0	0	1	3	0	1	1
1084	0	0	1	50	160	0	7
1085	0	0	1	38	138	1	2
1086	0	0	1	27	133	1	1
1087	0	0	1	27	133	0	1
1088	1	1	1	13	2	2	2
1089	1	1	1	13	2	2	2
1090	1	1	1	13	2	1	1
1091	1	1	1	13	2	2	2
1092	0	0	1	31	0	1	1
1093	0	0	1	31	0	0	1
1094	1	1	3	34	18	0	5
1095	1	1	1	15	0	3	3
1096	1	1	3	58	9	24	16
1097	1	1	1	21	5	8	7
1098	1	1	1	12	35	0	2
1099	1	1	2	54	114	12	12
1100	1	1	1	0	0	0	2
1101	1	1	1	0	0	1	2
1102	1	1	1	9	1	1	1
1103	1	1	1	19	15	20	16
1104	1	1	1	20	3	1	1
1105	1	1	1	27	2	1	1
1106	1	1	1	31	1	1	1
1107	1	1	1	41	24	0	6
1108	1	1	3	106	39	18	18
1109	1	1	2	71	91	0	18
1110	1	1	2	90	37	18	18
1111	1	1	2	81	58	27	18
1112	1	1	2	97	9	27	27
1113	1	1	1	51	1	0	18
1114	1	1	1	26	8	9	9
1115	1	1	2	225	54	0	99
1116	1	1	1	156	50	0	54
1117	1	1	1	26	8	0	9
1118	1	1	1	31	28	2	3
1119	1	1	1	37	30	4	9
1120	0	0	1	4	0	0	3
1121	0	0	1	3	0	0	1
1122	0	0	1	0	0	0	1
1123	0	0	1	0	0	0	1
1124	0	0	1	0	0	0	1
1125	0	0	1	0	0	0	1
1126	1	1	1	23	0	0	1
1127	1	1	1	23	0	0	1
1128	1	1	1	41	0	9	6
1129	1	1	1	33	1	0	7
1130	1	1	1	66	8	0	22
1131	0	0	1	8	8	2	2
1132	0	0	2	50	11	4	4
1133	1	1	3	126	41	8	12
1134	1	1	2	113	34	2	6
1135	1	1	1	56	21	2	6
1136	1	1	2	71	19	6	3
1137	1	1	1	25	14	0	1
1138	1	1	1	34	23	0	3
1139	1	1	1	26	20	0	3
1140	1	1	1	34	23	0	3
1141	1	1	2	159	6	36	36
1142	1	1	1	28	3	2	2
1143	1	1	2	60	52	2	9
1144	1	1	1	31	7	22	12
1145	1	1	3	90	52	8	12
1146	1	1	1	30	7	2	3
1147	1	1	1	21	0	0	2
1148	1	1	1	17	0	0	1
1149	1	1	1	32	67	4	4
1150	1	1	1	0	0	2	2
1151	1	1	2	29	132	4	4
1152	1	1	2	29	132	4	4
1153	1	1	1	0	0	2	2
1154	1	1	1	0	0	2	2
1155	1	1	1	0	0	2	2
1156	1	1	1	0	0	2	2
1157	1	1	2	34	132	6	6
1158	1	1	1	0	0	2	2
1159	1	1	1	0	0	2	2
1160	1	1	1	0	0	2	2
1161	1	1	1	0	0	2	2
1162	1	1	1	0	0	2	2
1163	1	1	2	29	132	4	4
1164	1	1	1	25	13	0	1
1165	1	1	1	0	0	2	2
1166	1	1	1	0	0	2	2
1167	1	1	1	0	0	1	1
1168	1	1	1	0	0	1	1
1169	1	1	1	0	0	1	1
1170	1	1	1	0	0	1	1
1171	1	1	1	0	0	3	3
1172	1	1	1	0	0	1	1
1173	1	1	1	0	0	1	1
1174	1	1	1	0	0	1	1
1175	1	1	1	0	0	1	1
1176	1	1	1	0	0	1	1
1177	1	1	1	0	0	2	2
1178	1	1	1	27	0	0	1
1179	1	1	1	27	0	0	1
1180	1	1	1	27	0	0	1
1181	1	1	1	27	0	0	1
1182	1	1	1	51	6	18	18
1183	1	1	1	54	0	1	1
1184	1	1	1	17	3	6	3
1185	0	0	1	24	1	1	1
1186	0	0	1	24	1	0	1
1187	1	1	1	23	35	2	2
1188	1	1	1	20	35	1	1
1189	1	1	1	20	35	1	1
1190	0	0	1	21	0	3	6
1191	1	1	1	15	0	0	1
1192	1	1	1	15	0	0	1
1193	1	1	1	15	0	0	3
1194	1	1	1	16	0	2	2
1195	1	1	1	15	0	0	1
1196	1	1	1	20	15	0	14
1197	1	1	1	15	1	1	2
1198	1	1	1	12	14	1	1
1199	1	1	1	12	14	1	1
1200	1	1	1	12	14	1	1
1201	1	1	1	12	14	1	1
1202	1	1	1	12	14	1	1
1203	1	1	1	12	14	1	1
1204	1	1	1	12	14	1	1
1205	1	1	1	15	18	7	7
1206	1	1	1	12	19	4	4
1207	1	1	1	26	35	3	2
1208	1	1	1	24	35	1	1
1209	1	1	1	24	35	0	1
1210	1	1	1	0	13	0	6
1211	1	1	6	234	80	162	150
1212	1	1	2	45	37	12	24
1213	1	1	1	29	7	11	12
1214	1	1	2	63	52	4	12
1215	1	1	1	29	7	1	3
1216	1	1	1	23	0	1	1
1217	1	1	1	23	13	5	5
1218	1	1	1	28	14	30	40
1219	1	1	4	83	17	55	60
1220	1	1	1	22	4	10	10
1221	1	1	1	19	4	1	1
1222	1	1	1	19	4	1	1
1223	0	0	1	17	3	0	2
1224	0	0	1	17	3	2	2
1225	1	1	1	40	4	0	5
1226	1	1	2	82	7	2	17
1227	1	1	2	93	8	54	37
1228	1	1	2	82	7	8	4
1229	1	1	1	36	0	4	1
1230	1	1	1	35	0	1	1
1231	1	1	1	35	0	1	1
1232	1	1	1	35	0	0	1
1233	1	1	1	35	0	1	1
1234	1	1	1	22	47	2	1
1235	1	1	1	22	47	2	1
1236	1	1	1	22	47	4	2
1237	1	1	1	22	47	2	1
1238	1	1	1	12	14	1	1
1239	1	1	1	12	14	1	1
1240	1	1	1	12	14	1	1
1241	1	1	1	12	14	1	1
1242	1	1	1	12	14	1	1
1243	1	1	1	12	14	1	1
1244	1	1	1	15	18	7	7
1245	1	1	1	12	19	4	4
1246	1	1	1	20	12	3	2
1247	1	1	1	19	12	0	2
1248	1	1	2	30	6	10	8
1249	1	1	1	17	5	5	4
1250	1	1	2	49	5	0	4
1251	1	1	1	30	0	0	3
1252	1	1	1	30	0	3	3
1253	1	1	1	26	3	11	3
1254	1	1	1	26	3	5	4
1255	1	1	1	22	2	1	1
1256	1	1	1	22	2	0	1
1257	1	1	1	34	2	1	25
1258	1	1	1	22	2	0	1
1259	1	1	1	22	2	0	1
1260	1	1	2	35	28	22	11
1261	0	0	1	0	0	2	1
1262	0	0	1	0	0	0	1
1263	0	0	1	0	0	6	3
1264	1	1	1	35	0	1	1
1265	1	1	1	36	0	0	2
1266	1	1	1	30	18	3	3
1267	1	1	1	30	18	3	3
1268	1	1	1	0	0	1	1
1269	1	1	1	0	0	0	2
1270	1	1	1	0	0	2	2
1271	1	1	1	0	0	0	1
1272	1	1	1	12	14	1	1
1273	1	1	1	12	14	1	1
1274	1	1	1	12	14	1	1
1275	1	1	1	12	14	1	1
1276	1	1	1	12	14	1	1
1277	1	1	1	15	18	7	7
1278	1	1	1	12	19	4	4
1279	1	1	3	129	39	7	32
1280	1	1	4	159	46	4	28
1281	1	1	1	34	5	0	4
1282	0	0	1	0	0	1	1
1283	0	0	1	0	0	1	2
1284	0	0	1	0	0	1	1
1285	0	0	1	0	2	0	2
1286	0	0	2	17	5	0	4
1287	0	0	1	0	2	0	2
1288	1	1	1	20	10	0	1
1289	0	0	1	14	4	2	2
1290	1	1	1	25	4	0	1
1291	1	1	1	25	4	1	1
1292	1	1	1	25	4	2	1
1293	0	0	1	31	0	0	1
1294	1	1	3	118	86	8	24
1295	1	1	1	0	0	0	2
1296	1	1	1	0	0	2	2
1297	1	1	1	0	0	0	1
1298	1	1	1	23	19	2	3
1299	1	1	1	21	113	0	1
1300	1	1	1	21	113	0	1
1301	1	1	1	15	6	0	2
1302	1	1	1	15	6	0	2
1303	1	1	2	52	13	0	4
1304	0	0	1	15	1	0	1
1305	0	0	1	15	1	0	1
1306	1	1	1	41	1	0	3
1307	1	1	1	22	1	1	1
1308	1	1	1	22	1	0	1
1309	1	1	1	20	20	1	2
1310	1	1	1	10	5	0	1
1311	1	1	1	11	5	0	4
1312	1	1	1	10	5	0	1
1313	1	1	1	0	0	0	4
1314	1	1	2	60	14	0	59
1315	1	1	1	1	0	0	12
1316	1	1	3	66	14	0	112
1317	1	1	1	0	0	0	9
1318	1	1	2	59	14	0	13
1319	0	0	3	56	17	21	24
1320	0	0	2	30	4	6	6
1321	1	1	1	34	22	0	4
1322	1	1	1	30	20	1	1
1323	0	0	2	115	246	7	14
1324	0	0	1	80	136	0	28
1325	0	0	3	141	235	21	21
1326	0	0	1	35	132	7	7
1327	0	0	1	50	160	0	7
1328	0	0	1	50	160	7	7
1329	0	0	1	35	132	7	7
1330	1	1	1	0	14	0	1
1331	0	0	1	23	0	0	1
1332	0	0	1	24	0	0	7
1333	0	0	1	23	0	0	3
1334	0	0	1	23	0	0	1
1335	0	0	1	0	0	0	1
1336	0	0	1	0	0	1	1
1337	0	0	1	0	0	0	1
1338	1	1	2	14	26	3	9
1339	1	1	1	14	13	0	9
1340	1	1	1	14	13	0	12
1341	1	1	2	14	26	6	9
1342	1	1	1	22	82	0	1
1343	1	1	1	22	82	0	1
1344	1	1	1	22	82	1	1
1345	1	1	1	22	89	0	9
1346	1	1	1	22	82	0	2
1347	1	1	1	21	12	6	8
1348	1	1	1	23	12	11	12
1349	1	1	1	39	70	0	4
1350	1	1	1	56	94	0	36
1351	1	1	1	39	70	4	4
1352	1	1	1	39	70	0	4
1353	0	0	1	23	0	0	4
1354	0	0	1	23	0	0	4
1355	1	1	1	26	3	4	8
1356	0	0	1	0	0	0	1
1357	0	0	1	0	0	0	1
1358	1	1	2	98	1	24	18
1359	1	1	1	20	2	1	1
1360	1	1	1	15	58	2	2
1361	1	1	1	23	4	11	7
1362	1	1	1	20	4	3	3
1363	1	1	1	0	0	1	1
1364	0	0	1	28	2	1	1
1365	1	1	1	14	8	1	1
1366	1	1	1	14	8	1	1
1367	1	1	1	14	8	1	1
1368	1	1	1	20	77	6	6
1369	1	1	1	0	0	0	3
1370	1	1	1	0	0	27	25
1371	1	1	1	0	0	2	2
1372	1	1	1	9	2	0	2
1373	1	1	2	25	11	6	6
1374	1	1	1	12	19	6	4
1375	1	1	1	15	8	1	1
1376	1	1	1	21	35	0	4
1377	1	1	1	18	34	2	2
1378	1	1	1	18	34	0	2
1379	1	1	2	48	35	0	26
1380	1	1	1	39	0	0	6
1381	1	1	1	112	2	0	33
1382	1	1	1	41	6	0	6
1383	1	1	1	45	6	0	30
1384	1	1	2	101	7	0	30
1385	0	0	1	0	0	1	1
1386	1	1	1	33	49	0	18
1387	1	1	1	32	49	1	1
1388	1	1	1	21	113	1	1
1389	1	1	1	27	2	0	1
1390	1	1	2	113	34	4	8
1391	1	1	2	69	21	4	8
1392	0	0	1	52	1	0	4
1393	0	0	3	51	11	3	20
1394	0	0	2	46	11	0	8
1395	1	1	2	67	17	66	96
1396	0	0	2	40	5	0	8
1397	0	0	2	35	5	0	4
1398	1	1	1	15	0	1	1
1399	1	1	1	15	0	3	3
1400	1	1	1	16	0	0	2
1401	1	1	1	15	0	1	1
1402	1	1	1	29	0	0	6
1403	1	1	1	16	7	5	5
1404	1	1	3	62	71	15	15
1405	1	1	1	16	7	5	5
1406	1	1	1	26	3	5	5
1407	1	1	2	60	5	2	4
1408	1	1	2	60	5	2	4
1409	0	0	1	27	6	2	2
1410	0	0	1	27	6	0	2
1411	0	0	1	27	6	0	6
1412	1	1	4	91	11	20	20
1413	1	1	1	10	3	2	2
1414	1	1	1	10	3	2	3
1415	1	1	1	10	3	3	2
1416	1	1	1	21	5	3	1
1417	0	0	1	31	0	0	1
1418	1	1	1	11	4	0	3
1419	1	1	1	12	1	2	1
1420	1	1	1	12	1	2	1
1421	1	1	1	12	1	2	1
1422	1	1	2	31	3	8	5
1423	1	1	1	20	0	0	3
1424	1	1	3	64	22	24	12
1425	0	0	1	19	12	4	12
1426	1	1	1	17	12	0	22
1427	0	0	1	0	0	1	2
1428	1	1	1	43	1	0	20
1429	0	0	1	35	0	0	3
1430	1	1	8	299	25	27	386
1431	1	1	8	299	25	27	386
1432	1	1	1	50	1	2	17
1433	1	1	3	109	17	4	45
1434	1	1	1	44	4	0	4
1435	1	1	1	42	2	0	2
1436	1	1	5	172	41	28	56
1437	1	1	1	34	6	0	8
1438	0	0	1	0	2	2	2
1439	0	0	1	0	1	1	1
1440	1	1	1	8	0	1	2
1441	1	1	1	8	0	1	2
1442	1	1	1	34	5	0	7
1443	1	1	1	12	1	1	1
1444	0	0	2	40	5	6	8
1445	1	1	1	56	21	1	4
1446	1	1	1	13	0	1	1
1447	1	1	1	13	0	1	1
1448	1	1	1	16	7	3	3
1449	1	1	1	14	5	1	1
1450	1	1	1	48	23	6	4
1451	1	1	1	53	24	12	8
1452	1	1	1	45	120	0	6
1453	1	1	1	52	123	3	6
1454	1	1	1	15	0	3	3
1455	1	1	1	16	0	0	2
1456	1	1	1	15	0	1	1
1457	1	1	1	26	35	3	3
1458	1	1	2	57	5	9	4
1459	1	1	1	26	35	0	2
1460	1	1	1	0	0	0	1
1461	1	1	1	0	0	0	2
1462	1	1	1	0	0	0	2
1463	1	1	1	0	0	0	1
1464	1	1	1	0	0	2	1
1465	1	1	1	48	94	3	9
1466	1	1	1	37	70	0	1
1467	1	1	1	37	70	1	1
1468	1	1	1	31	7	44	16
1469	1	1	1	24	5	11	4
1470	0	0	1	0	0	11	7
1471	0	0	1	0	0	0	7
1472	1	1	3	43	6	33	21
1473	0	0	1	38	138	1	2
1474	0	0	1	38	138	1	2
1475	0	0	2	31	4	14	16
1476	0	0	1	24	0	0	7
1477	0	0	1	23	0	0	3
1478	0	0	1	23	0	0	1
1479	1	1	1	55	9	2	3
1480	1	1	1	40	9	14	13
1481	1	1	1	23	6	1	1
1482	1	1	1	23	6	1	1
1483	1	1	1	48	94	0	9
1484	1	1	1	48	94	3	9
1485	1	1	1	30	0	2	9
1486	1	1	1	30	0	2	9
1487	0	0	1	59	122	0	12
1488	0	0	1	34	112	0	4
1489	0	0	1	34	112	0	4
1490	1	1	1	0	0	1	1
1491	1	1	1	27	0	2	2
1492	1	1	1	10	2	0	22
1493	1	1	1	10	2	0	3
1494	1	1	1	10	2	0	1
1495	1	1	1	10	2	0	1
1496	1	1	1	10	2	0	2
1497	1	1	2	29	132	4	4
1498	1	1	1	0	0	2	2
1499	1	1	1	0	0	2	2
1500	1	1	1	0	0	2	2
1501	1	1	1	0	0	2	2
1502	1	1	2	34	132	6	6
1503	1	1	1	0	0	2	2
1504	1	1	1	0	0	2	2
1505	1	1	1	0	0	2	2
1506	1	1	1	0	0	2	2
1507	1	1	1	0	0	2	2
1508	1	1	2	29	132	4	4
1509	0	0	1	29	122	3	3
1510	0	0	1	29	122	3	3
1511	0	0	1	8	8	2	2
1512	1	1	1	25	5	7	7
1513	1	1	1	25	5	0	14
1514	1	1	1	25	5	7	7
1515	1	1	1	24	35	0	1
1516	1	1	1	35	6	5	5
1517	1	1	1	42	6	4	5
1518	0	0	1	6	12	1	1
1519	0	0	1	15	1	0	1
1520	1	1	1	30	0	0	1
1521	1	1	1	30	0	0	1
1522	1	1	1	30	0	0	1
1523	1	1	1	30	0	0	1
1524	1	1	1	30	0	0	1
1525	1	1	1	0	0	0	2
1526	1	1	1	0	0	0	2
1527	1	1	1	0	0	0	1
1528	1	1	1	0	0	0	1
1529	1	1	1	21	0	0	1
1530	1	1	1	30	7	4	4
1531	1	1	1	13	62	3	3
1532	1	1	1	13	59	1	1
1533	0	0	1	0	2	2	2
1534	2	2	2	28	2	2	4
1535	1	1	1	0	0	1	2
1536	2	2	1	3	0	0	2
1537	1	1	1	0	0	2	1
1538	1	1	1	27	0	5	3
1539	1	1	1	27	0	5	3
1540	1	1	5	92	15	21	15
1541	1	1	1	6	0	0	4
1542	1	1	1	6	0	4	4
1543	1	1	1	6	0	0	2
1544	1	1	1	6	0	0	2
1545	1	1	1	6	0	2	2
1546	1	1	1	6	0	0	2
1547	1	1	3	102	61	99	66
1548	1	1	1	10	2	0	22
1549	1	1	1	10	2	33	22
1550	1	1	2	54	9	66	44
1551	1	1	1	13	62	3	3
1552	1	1	1	54	2	17	22
1553	0	0	1	0	1	0	1
1554	1	1	1	12	1	1	1
1555	1	1	1	12	1	1	1
1556	0	0	1	27	0	1	3
1557	0	0	1	27	0	1	4
1558	0	0	1	0	23	0	6
1559	0	0	1	0	23	2	2
1560	1	1	1	24	2	1	1
1561	1	1	1	33	26	0	3
1562	1	1	3	81	43	16	10
1563	1	1	1	20	19	4	3
1564	1	1	1	33	26	4	3
1565	0	0	1	4	0	1	3
1566	1	1	2	36	3	7	12
1567	1	1	1	26	3	6	6
1568	0	0	1	35	0	0	2
1569	1	1	3	183	22	0	49
1570	0	0	1	35	0	0	3
1571	1	1	1	33	25	0	3
1572	1	1	1	30	25	0	1
1573	1	1	1	23	35	2	2
1574	1	1	1	23	35	2	2
1575	1	1	1	41	1	0	3
1576	1	1	1	41	1	1	3
1577	1	1	2	121	56	28	39
1578	1	1	1	19	7	0	2
1579	1	1	2	25	7	0	4
1580	1	1	1	22	8	0	2
1581	1	1	1	19	7	2	2
1582	1	1	1	6	0	2	2
1583	1	1	1	19	7	0	2
1584	1	1	1	6	0	2	2
1585	1	1	1	6	0	0	2
1586	1	1	1	6	0	2	2
1587	1	1	1	25	24	0	4
1588	1	1	4	80	36	1	36
1589	1	1	1	25	24	0	4
1590	1	1	1	30	0	1	1
1591	1	1	1	30	0	0	1
1592	1	1	1	30	0	0	1
1593	1	1	1	30	0	0	1
1594	1	1	1	7	2	0	1
1595	1	1	1	27	35	0	14
1596	0	0	1	26	2	1	1
1597	0	0	1	26	2	2	2
1598	0	0	1	26	2	1	1
1599	1	1	1	25	4	0	1
1600	1	1	1	25	4	0	1
1601	0	0	1	0	1	1	1
1602	0	0	1	0	1	1	1
1603	1	1	1	22	82	1	1
1604	1	1	1	22	82	0	1
1605	1	1	1	22	89	0	9
1606	1	1	1	22	82	2	2
1607	1	1	1	78	11	0	11
1608	1	1	1	68	11	0	5
1609	1	1	1	26	6	0	108
1610	1	1	1	33	49	0	18
1611	1	1	1	13	6	21	18
1612	1	1	5	69	16	29	23
1613	0	0	1	24	0	7	7
1614	1	1	1	24	13	2	24
1615	1	1	1	23	17	2	1
1616	1	1	1	23	17	2	1
1617	0	0	1	0	1	1	1
1618	1	1	3	61	19	9	9
1619	1	1	1	0	0	2	2
1620	1	1	1	0	0	2	2
1621	1	1	1	0	0	2	2
1622	1	1	1	0	0	2	2
1623	1	1	2	34	132	6	6
1624	1	1	1	0	0	2	2
1625	1	1	1	0	0	2	2
1626	1	1	1	0	0	2	2
1627	1	1	1	0	0	2	2
1628	1	1	1	0	0	2	2
1629	1	1	2	29	132	4	4
1630	1	1	1	13	1	0	3
1631	1	1	2	54	7	6	9
1632	1	1	6	326	88	48	32
1633	1	1	2	62	8	24	18
1634	1	1	1	11	3	4	6
1635	1	1	2	30	4	6	4
1636	1	1	2	60	5	4	4
1637	1	1	1	32	7	2	2
1638	0	0	3	58	17	12	7
1639	1	1	1	44	0	0	2
1640	1	1	1	42	0	0	1
1641	1	1	1	42	0	0	1
1642	0	0	1	0	0	11	12
1643	1	1	1	0	0	0	4
1644	1	1	1	0	0	2	2
1645	1	1	1	40	14	3	3
1646	1	1	1	47	14	2	2
1647	1	1	1	49	14	3	4
1648	1	1	1	44	0	0	2
1649	1	1	1	44	0	0	2
1650	1	1	1	47	14	6	6
1651	1	1	1	49	14	9	12
1652	1	1	1	23	6	1	1
1653	1	1	1	14	8	1	1
1654	1	1	1	14	8	1	1
1655	0	0	1	19	6	0	1
1656	1	1	1	10	2	0	3
1657	1	1	1	10	2	3	3
1658	1	1	2	39	9	6	6
1659	1	1	1	24	2	12	3
1660	1	1	2	62	39	24	12
1661	1	1	2	20	12	0	4
1662	1	1	1	22	2	0	1
1663	1	1	1	34	2	1	25
1664	1	1	1	22	2	0	1
1665	1	1	1	22	2	0	1
1666	1	1	1	28	19	1	1
1667	1	1	1	18	2	1	1
1668	1	1	1	22	82	0	1
1669	1	1	1	22	89	0	9
1670	1	1	1	22	82	2	2
1671	1	1	1	34	0	1	1
1672	1	1	1	40	2	0	1
1673	1	1	1	40	2	0	2
1674	1	1	1	10	2	0	1
1675	1	1	1	10	2	0	2
1676	1	1	3	20	17	21	24
1677	1	1	1	0	0	0	8
1678	1	1	1	23	16	0	24
1679	1	1	1	16	7	3	3
1680	1	1	1	24	3	3	3
1681	1	1	1	13	1	0	3
1682	0	0	1	18	1	1	1
1683	1	1	1	14	8	1	1
1684	1	1	1	28	4	8	1
1685	1	1	1	28	4	8	1
1686	1	1	1	14	13	0	9
1687	1	1	1	14	13	0	12
1688	1	1	2	14	26	0	9
1689	0	0	1	18	21	2	2
1690	0	0	1	18	21	1	1
1691	0	0	1	18	21	3	2
1692	0	0	1	18	21	1	1
1693	1	1	1	12	14	1	1
